fission1,capture1,scat11,scat12,fission2,capture2,scat21,scat22,k
6.35280E-03,9.39551E-03,5.00006E-01,1.57334E-02,1.29247E-01,8.06271E-02,1.51189E-03,1.13199E+00,1.252416
6.46525E-03,9.44112E-03,4.96391E-01,1.54352E-02,1.30065E-01,8.10299E-02,1.50875E-03,1.12975E+00,1.251819
6.37429E-03,9.38009E-03,4.98456E-01,1.56110E-02,1.30567E-01,8.07641E-02,1.52187E-03,1.13498E+00,1.260824
6.35457E-03,9.48930E-03,4.97298E-01,1.56073E-02,1.29349E-01,8.11184E-02,1.50812E-03,1.12853E+00,1.240829
6.40356E-03,9.32928E-03,4.86611E-01,1.52375E-02,1.30526E-01,8.09106E-02,1.49598E-03,1.12471E+00,1.257254
6.41266E-03,9.33236E-03,4.88687E-01,1.53412E-02,1.29384E-01,8.10158E-02,1.49625E-03,1.12300E+00,1.24896
6.35395E-03,9.41904E-03,4.89715E-01,1.54784E-02,1.29369E-01,8.08274E-02,1.48159E-03,1.12109E+00,1.246272
6.41106E-03,9.42439E-03,4.88599E-01,1.53634E-02,1.30866E-01,8.11738E-02,1.50044E-03,1.12530E+00,1.253844
6.50646E-03,9.40036E-03,4.95318E-01,1.54732E-02,1.31039E-01,8.11564E-02,1.51737E-03,1.12912E+00,1.26197
6.45071E-03,9.34389E-03,4.88486E-01,1.52451E-02,1.29996E-01,8.08049E-02,1.49700E-03,1.12760E+00,1.2558
6.35857E-03,9.38665E-03,4.93670E-01,1.54219E-02,1.29513E-01,8.11148E-02,1.50381E-03,1.12600E+00,1.244865
6.41635E-03,9.59150E-03,4.96790E-01,1.57457E-02,1.30378E-01,8.13352E-02,1.50334E-03,1.12534E+00,1.245368
6.33906E-03,9.38010E-03,4.91329E-01,1.55028E-02,1.30280E-01,8.08648E-02,1.49209E-03,1.12275E+00,1.254499
6.39802E-03,9.51680E-03,4.95011E-01,1.56273E-02,1.30193E-01,8.13513E-02,1.49679E-03,1.12710E+00,1.245112
6.45310E-03,9.23470E-03,4.88751E-01,1.53274E-02,1.30237E-01,8.07558E-02,1.50587E-03,1.12707E+00,1.265143
6.37512E-03,9.43817E-03,4.92966E-01,1.55073E-02,1.29655E-01,8.09463E-02,1.49794E-03,1.12688E+00,1.247279
6.50037E-03,9.38550E-03,4.92772E-01,1.54945E-02,1.30719E-01,8.10917E-02,1.50539E-03,1.12680E+00,1.26118
6.41700E-03,9.46899E-03,4.95885E-01,1.55964E-02,1.31351E-01,8.09131E-02,1.49178E-03,1.12339E+00,1.262058
6.37975E-03,9.32635E-03,4.94038E-01,1.55586E-02,1.29347E-01,8.06923E-02,1.49810E-03,1.12866E+00,1.254626
6.40704E-03,9.32704E-03,4.89321E-01,1.53125E-02,1.29585E-01,8.08978E-02,1.49527E-03,1.12542E+00,1.251559
6.44668E-03,9.25271E-03,4.90837E-01,1.53019E-02,1.29947E-01,8.09749E-02,1.50156E-03,1.12710E+00,1.258693
6.40496E-03,9.46548E-03,4.92752E-01,1.55454E-02,1.29783E-01,8.08909E-02,1.49995E-03,1.12544E+00,1.249269
6.34925E-03,9.45901E-03,4.95650E-01,1.56558E-02,1.29133E-01,8.07340E-02,1.50454E-03,1.12693E+00,1.24582
6.41516E-03,9.24136E-03,4.90238E-01,1.53420E-02,1.29686E-01,8.10216E-02,1.49633E-03,1.12490E+00,1.255965
6.34576E-03,9.44030E-03,4.93113E-01,1.55421E-02,1.30107E-01,8.11715E-02,1.50748E-03,1.12799E+00,1.247139
6.36488E-03,9.41655E-03,4.90644E-01,1.54166E-02,1.28336E-01,8.09522E-02,1.50110E-03,1.12493E+00,1.23654
6.25034E-03,9.52118E-03,5.02162E-01,1.58511E-02,1.29221E-01,8.10016E-02,1.51001E-03,1.12863E+00,1.238932
6.44500E-03,9.37597E-03,4.94585E-01,1.54520E-02,1.29828E-01,8.08518E-02,1.50966E-03,1.12795E+00,1.254928
6.46196E-03,9.43177E-03,4.90371E-01,1.54006E-02,1.30533E-01,8.08265E-02,1.49976E-03,1.12631E+00,1.257765
6.33064E-03,9.47334E-03,4.98195E-01,1.57001E-02,1.30231E-01,8.08288E-02,1.49345E-03,1.12589E+00,1.252304
6.34412E-03,9.38285E-03,4.92292E-01,1.55045E-02,1.28428E-01,8.08455E-02,1.48823E-03,1.12323E+00,1.240638
6.41145E-03,9.35618E-03,4.89496E-01,1.53118E-02,1.28328E-01,8.09365E-02,1.50142E-03,1.12971E+00,1.240168
6.45824E-03,9.41278E-03,4.92205E-01,1.53161E-02,1.30013E-01,8.13596E-02,1.51438E-03,1.12555E+00,1.24695
6.41875E-03,9.35324E-03,4.92563E-01,1.54482E-02,1.30919E-01,8.12048E-02,1.50156E-03,1.12536E+00,1.259012
6.34164E-03,9.47988E-03,4.97928E-01,1.56600E-02,1.29500E-01,8.10879E-02,1.52357E-03,1.13316E+00,1.242994
6.35117E-03,9.42600E-03,4.95112E-01,1.54204E-02,1.29507E-01,8.10788E-02,1.51444E-03,1.13002E+00,1.242917
6.40590E-03,9.46638E-03,4.97844E-01,1.54687E-02,1.29295E-01,8.09423E-02,1.52765E-03,1.13525E+00,1.243791
6.50633E-03,9.27206E-03,4.88070E-01,1.52478E-02,1.30546E-01,8.07709E-02,1.49861E-03,1.12463E+00,1.266439
6.46525E-03,9.31694E-03,4.84208E-01,1.51335E-02,1.29371E-01,8.10212E-02,1.48858E-03,1.12295E+00,1.248847
6.37336E-03,9.43823E-03,4.94115E-01,1.53691E-02,1.29531E-01,8.09945E-02,1.50907E-03,1.13005E+00,1.243688
6.41855E-03,9.32159E-03,4.91047E-01,1.54230E-02,1.30502E-01,8.09212E-02,1.50068E-03,1.12494E+00,1.260569
6.38802E-03,9.37669E-03,4.96609E-01,1.54716E-02,1.30074E-01,8.12970E-02,1.51256E-03,1.13019E+00,1.249314
6.41053E-03,9.37231E-03,4.94804E-01,1.54965E-02,1.29187E-01,8.10637E-02,1.51957E-03,1.13168E+00,1.246832
6.35447E-03,9.46324E-03,5.00708E-01,1.58637E-02,1.30745E-01,8.10146E-02,1.49717E-03,1.12809E+00,1.257673
6.34635E-03,9.29466E-03,4.86292E-01,1.52524E-02,1.29929E-01,8.10982E-02,1.49130E-03,1.12323E+00,1.250069
6.34081E-03,9.47658E-03,4.99279E-01,1.58068E-02,1.30072E-01,8.07295E-02,1.50879E-03,1.13116E+00,1.253978
6.34038E-03,9.51234E-03,5.03034E-01,1.58360E-02,1.30738E-01,8.10856E-02,1.52362E-03,1.13114E+00,1.253274
6.52568E-03,9.34394E-03,4.92053E-01,1.53377E-02,1.30523E-01,8.08931E-02,1.50726E-03,1.12885E+00,1.263086
6.49050E-03,9.32111E-03,4.92732E-01,1.55337E-02,1.30430E-01,8.08054E-02,1.49710E-03,1.12651E+00,1.265986
6.27056E-03,9.45481E-03,4.99775E-01,1.54809E-02,1.29976E-01,8.10763E-02,1.52385E-03,1.13523E+00,1.242597
6.37340E-03,9.39064E-03,4.94382E-01,1.53483E-02,1.30637E-01,8.11070E-02,1.51750E-03,1.13223E+00,1.252831
6.45946E-03,9.44458E-03,4.91718E-01,1.54348E-02,1.29427E-01,8.10319E-02,1.50446E-03,1.12568E+00,1.246575
6.38618E-03,9.37873E-03,4.93781E-01,1.53361E-02,1.30229E-01,8.07697E-02,1.50976E-03,1.12930E+00,1.254817
6.40951E-03,9.34537E-03,4.90857E-01,1.53950E-02,1.30084E-01,8.10062E-02,1.49686E-03,1.12572E+00,1.254358
6.39735E-03,9.46637E-03,4.93933E-01,1.53984E-02,1.30658E-01,8.09536E-02,1.51393E-03,1.12905E+00,1.252704
6.42525E-03,9.54569E-03,5.01800E-01,1.56472E-02,1.30351E-01,8.09645E-02,1.52126E-03,1.13273E+00,1.250865
6.46555E-03,9.24266E-03,4.88488E-01,1.53753E-02,1.30194E-01,8.08703E-02,1.49474E-03,1.12566E+00,1.264178
6.43940E-03,9.40867E-03,4.92225E-01,1.53670E-02,1.29786E-01,8.09362E-02,1.51579E-03,1.12735E+00,1.250487
6.38078E-03,9.36064E-03,4.94494E-01,1.54734E-02,1.30014E-01,8.11866E-02,1.51413E-03,1.13020E+00,1.250745
6.38789E-03,9.41950E-03,5.00042E-01,1.56251E-02,1.30272E-01,8.08106E-02,1.51557E-03,1.13204E+00,1.256733
6.29989E-03,9.59867E-03,5.00199E-01,1.57157E-02,1.29383E-01,8.12907E-02,1.50736E-03,1.12540E+00,1.232924
6.41889E-03,9.34188E-03,4.89050E-01,1.53548E-02,1.29088E-01,8.04845E-02,1.48958E-03,1.12662E+00,1.25314
6.29043E-03,9.50517E-03,4.99522E-01,1.56626E-02,1.29916E-01,8.10953E-02,1.50954E-03,1.12814E+00,1.242842
6.49370E-03,9.25492E-03,4.85500E-01,1.51075E-02,1.29808E-01,8.08677E-02,1.50014E-03,1.12652E+00,1.25803
6.35538E-03,9.25409E-03,4.91706E-01,1.54911E-02,1.29780E-01,8.09934E-02,1.50442E-03,1.12740E+00,1.256002
6.36370E-03,9.38149E-03,4.97324E-01,1.56524E-02,1.29703E-01,8.10002E-02,1.50779E-03,1.12808E+00,1.251388
6.28190E-03,9.46957E-03,4.97181E-01,1.56797E-02,1.28874E-01,8.09848E-02,1.49453E-03,1.12530E+00,1.237936
6.42011E-03,9.43901E-03,4.94786E-01,1.54446E-02,1.30298E-01,8.10284E-02,1.50587E-03,1.12699E+00,1.25204
6.30441E-03,9.44868E-03,4.96264E-01,1.56002E-02,1.29813E-01,8.06632E-02,1.49422E-03,1.12471E+00,1.249884
6.51372E-03,9.28988E-03,4.84515E-01,1.51327E-02,1.30804E-01,8.10918E-02,1.49585E-03,1.12506E+00,1.262243
6.33716E-03,9.53078E-03,4.98254E-01,1.55977E-02,1.29779E-01,8.07553E-02,1.50935E-03,1.12769E+00,1.245591
6.46805E-03,9.23461E-03,4.90001E-01,1.54703E-02,1.30626E-01,8.06878E-02,1.48938E-03,1.12743E+00,1.27163
6.46176E-03,9.30424E-03,4.88951E-01,1.52446E-02,1.29921E-01,8.10536E-02,1.50105E-03,1.12575E+00,1.254672
6.38701E-03,9.44295E-03,4.96495E-01,1.56314E-02,1.30339E-01,8.07300E-02,1.50928E-03,1.12971E+00,1.257112
6.42308E-03,9.25356E-03,4.88245E-01,1.51503E-02,1.29465E-01,8.09929E-02,1.51287E-03,1.12740E+00,1.251604
6.39601E-03,9.42352E-03,4.90595E-01,1.54051E-02,1.29378E-01,8.08569E-02,1.50144E-03,1.12622E+00,1.246377
6.46662E-03,9.27427E-03,4.88641E-01,1.53022E-02,1.29879E-01,8.11787E-02,1.50252E-03,1.12380E+00,1.255366
6.40052E-03,9.47287E-03,4.97507E-01,1.54073E-02,1.29038E-01,8.12222E-02,1.52576E-03,1.13120E+00,1.237048
6.33122E-03,9.38618E-03,4.96588E-01,1.56316E-02,1.28393E-01,8.06005E-02,1.49706E-03,1.12846E+00,1.244412
6.41745E-03,9.39581E-03,4.94360E-01,1.54052E-02,1.30161E-01,8.11040E-02,1.51510E-03,1.12692E+00,1.251587
6.49047E-03,9.36236E-03,4.93515E-01,1.54617E-02,1.29966E-01,8.11756E-02,1.50748E-03,1.12824E+00,1.254729
6.43409E-03,9.47566E-03,4.92308E-01,1.53846E-02,1.29767E-01,8.09774E-02,1.49471E-03,1.12706E+00,1.246522
6.34256E-03,9.40929E-03,4.96167E-01,1.55685E-02,1.29428E-01,8.08462E-02,1.50093E-03,1.12831E+00,1.247748
6.49842E-03,9.21471E-03,4.87541E-01,1.50538E-02,1.29042E-01,8.05725E-02,1.50573E-03,1.13041E+00,1.257298
6.41204E-03,9.43697E-03,4.99491E-01,1.57069E-02,1.30524E-01,8.08818E-02,1.51848E-03,1.13021E+00,1.259028
6.40571E-03,9.40165E-03,4.98974E-01,1.55679E-02,1.29131E-01,8.12468E-02,1.52512E-03,1.13238E+00,1.24348
6.29701E-03,9.37113E-03,4.87461E-01,1.53370E-02,1.28638E-01,8.09924E-02,1.48425E-03,1.12247E+00,1.236808
6.34453E-03,9.42986E-03,4.94705E-01,1.53928E-02,1.30204E-01,8.08048E-02,1.51404E-03,1.13116E+00,1.250693
6.41048E-03,9.33588E-03,4.92488E-01,1.54602E-02,1.29122E-01,8.10920E-02,1.49505E-03,1.12657E+00,1.247414
6.37446E-03,9.38908E-03,4.90222E-01,1.52336E-02,1.29612E-01,8.12719E-02,1.50877E-03,1.12668E+00,1.241581
6.37337E-03,9.42916E-03,4.95946E-01,1.56409E-02,1.30465E-01,8.10092E-02,1.50033E-03,1.12445E+00,1.25495
6.32883E-03,9.57505E-03,5.00881E-01,1.57172E-02,1.29347E-01,8.14904E-02,1.51090E-03,1.12701E+00,1.232597
6.42785E-03,9.36030E-03,4.88818E-01,1.51434E-02,1.30458E-01,8.12149E-02,1.50980E-03,1.12842E+00,1.251028
6.34556E-03,9.38185E-03,4.91852E-01,1.53648E-02,1.29183E-01,8.10181E-02,1.51004E-03,1.12879E+00,1.242436
6.39027E-03,9.43139E-03,4.90843E-01,1.54082E-02,1.30330E-01,8.10505E-02,1.49310E-03,1.12185E+00,1.25073
6.41489E-03,9.40848E-03,4.90185E-01,1.53907E-02,1.30325E-01,8.10808E-02,1.50319E-03,1.12460E+00,1.252207
6.44100E-03,9.30002E-03,4.89629E-01,1.52846E-02,1.28967E-01,8.09586E-02,1.51161E-03,1.12953E+00,1.248465
6.46982E-03,9.30379E-03,4.86674E-01,1.51598E-02,1.28293E-01,8.09427E-02,1.51010E-03,1.12875E+00,1.242782
6.38919E-03,9.28232E-03,4.91466E-01,1.54382E-02,1.31051E-01,8.08154E-02,1.50098E-03,1.12773E+00,1.267139
6.43946E-03,9.46287E-03,4.94455E-01,1.53688E-02,1.31036E-01,8.13715E-02,1.52077E-03,1.13098E+00,1.25193
6.40000E-03,9.46490E-03,4.94224E-01,1.55440E-02,1.31092E-01,8.13417E-02,1.50583E-03,1.12451E+00,1.253533
6.37855E-03,9.32660E-03,4.92546E-01,1.54056E-02,1.29137E-01,8.08404E-02,1.50329E-03,1.12749E+00,1.248963
6.30785E-03,9.50465E-03,5.02912E-01,1.58680E-02,1.30593E-01,8.07754E-02,1.50330E-03,1.12876E+00,1.255605
6.37382E-03,9.45810E-03,4.91867E-01,1.54244E-02,1.29364E-01,8.13322E-02,1.49820E-03,1.12344E+00,1.238183
6.25860E-03,9.58609E-03,5.02296E-01,1.58456E-02,1.30311E-01,8.11556E-02,1.51480E-03,1.12797E+00,1.242405
6.51093E-03,9.21796E-03,4.82544E-01,1.50479E-02,1.30499E-01,8.10382E-02,1.49468E-03,1.12253E+00,1.263037
6.43268E-03,9.43147E-03,4.92340E-01,1.54735E-02,1.30327E-01,8.13662E-02,1.50346E-03,1.12501E+00,1.249476
6.44523E-03,9.40410E-03,4.90541E-01,1.53322E-02,1.30243E-01,8.09875E-02,1.49943E-03,1.12545E+00,1.25335
6.38982E-03,9.43247E-03,4.99208E-01,1.55666E-02,1.29505E-01,8.12615E-02,1.51876E-03,1.13368E+00,1.24396
6.48175E-03,9.30516E-03,4.85454E-01,1.50760E-02,1.30695E-01,8.08816E-02,1.49220E-03,1.12679E+00,1.261032
6.40884E-03,9.45275E-03,4.96541E-01,1.55572E-02,1.30107E-01,8.10623E-02,1.51153E-03,1.12693E+00,1.250604
6.47939E-03,9.29208E-03,4.84433E-01,1.50004E-02,1.30873E-01,8.12213E-02,1.50428E-03,1.12364E+00,1.257721
6.42968E-03,9.39925E-03,4.88407E-01,1.53714E-02,1.30186E-01,8.12730E-02,1.48214E-03,1.11963E+00,1.249673
6.26552E-03,9.59567E-03,5.01783E-01,1.58806E-02,1.28988E-01,8.09044E-02,1.51143E-03,1.12912E+00,1.235664
6.33267E-03,9.49565E-03,4.96905E-01,1.55734E-02,1.28916E-01,8.11358E-02,1.51072E-03,1.12637E+00,1.235644
6.46658E-03,9.33606E-03,4.87339E-01,1.51985E-02,1.29832E-01,8.12287E-02,1.50762E-03,1.12511E+00,1.24978
6.59089E-03,9.31661E-03,4.80253E-01,1.48630E-02,1.30456E-01,8.13450E-02,1.50087E-03,1.12696E+00,1.254473
6.47494E-03,9.50491E-03,4.97202E-01,1.54565E-02,1.31057E-01,8.11250E-02,1.51494E-03,1.12742E+00,1.255668
6.54372E-03,9.26385E-03,4.87912E-01,1.51576E-02,1.31146E-01,8.09741E-02,1.51379E-03,1.13026E+00,1.269181
6.47698E-03,9.38369E-03,4.85093E-01,1.51594E-02,1.30192E-01,8.08720E-02,1.49828E-03,1.12404E+00,1.254258
6.36431E-03,9.45417E-03,4.98780E-01,1.56326E-02,1.29757E-01,8.09486E-02,1.51170E-03,1.12891E+00,1.24849
6.37118E-03,9.24710E-03,4.85506E-01,1.49760E-02,1.29224E-01,8.06470E-02,1.51095E-03,1.13034E+00,1.249661
6.41271E-03,9.54525E-03,4.93613E-01,1.55353E-02,1.31796E-01,8.11239E-02,1.49399E-03,1.12406E+00,1.257906
6.39498E-03,9.41726E-03,4.94033E-01,1.56009E-02,1.30443E-01,8.07562E-02,1.49071E-03,1.12494E+00,1.258861
6.42074E-03,9.39199E-03,4.85163E-01,1.52637E-02,1.30146E-01,8.08617E-02,1.49120E-03,1.12340E+00,1.252802
6.31381E-03,9.40671E-03,4.97152E-01,1.55895E-02,1.30953E-01,8.11414E-02,1.50955E-03,1.12942E+00,1.255032
6.45096E-03,9.33298E-03,4.93243E-01,1.54599E-02,1.31032E-01,8.08549E-02,1.50048E-03,1.12710E+00,1.266681
6.45459E-03,9.36253E-03,4.92779E-01,1.52659E-02,1.27974E-01,8.09194E-02,1.51657E-03,1.13356E+00,1.238453
6.36726E-03,9.54830E-03,4.96788E-01,1.55455E-02,1.29802E-01,8.08720E-02,1.50793E-03,1.13202E+00,1.243928
6.42785E-03,9.39877E-03,4.88030E-01,1.52072E-02,1.30778E-01,8.11227E-02,1.50456E-03,1.12424E+00,1.25353
6.34359E-03,9.50394E-03,4.97447E-01,1.56041E-02,1.29863E-01,8.12090E-02,1.51075E-03,1.12510E+00,1.24241
6.41428E-03,9.33983E-03,4.93807E-01,1.54587E-02,1.29951E-01,8.08755E-02,1.50386E-03,1.13127E+00,1.256289
6.52510E-03,9.34102E-03,4.92653E-01,1.53401E-02,1.30789E-01,8.13975E-02,1.52447E-03,1.13254E+00,1.259073
6.34599E-03,9.36714E-03,4.92246E-01,1.54648E-02,1.31270E-01,8.08036E-02,1.49861E-03,1.12594E+00,1.263191
6.44538E-03,9.33858E-03,4.92889E-01,1.53460E-02,1.30851E-01,8.10791E-02,1.51437E-03,1.12973E+00,1.260399
6.33019E-03,9.50325E-03,4.96796E-01,1.56594E-02,1.29289E-01,8.14340E-02,1.51191E-03,1.12754E+00,1.23562
6.53316E-03,9.30905E-03,4.83115E-01,1.50458E-02,1.29395E-01,8.11871E-02,1.49776E-03,1.12168E+00,1.24898
6.41511E-03,9.45617E-03,4.98381E-01,1.55772E-02,1.29394E-01,8.10154E-02,1.51753E-03,1.13157E+00,1.246083
6.46913E-03,9.34956E-03,4.85038E-01,1.52083E-02,1.30197E-01,8.09757E-02,1.49021E-03,1.12371E+00,1.255222
6.48823E-03,9.22840E-03,4.83184E-01,1.50374E-02,1.29054E-01,8.10865E-02,1.50268E-03,1.12538E+00,1.249823
6.43416E-03,9.28208E-03,4.85252E-01,1.49955E-02,1.29870E-01,8.13696E-02,1.50367E-03,1.12614E+00,1.24696
6.40733E-03,9.32325E-03,4.89921E-01,1.53361E-02,1.29421E-01,8.08076E-02,1.49746E-03,1.12996E+00,1.251956
6.47793E-03,9.27741E-03,4.88046E-01,1.52691E-02,1.30853E-01,8.10012E-02,1.50295E-03,1.12912E+00,1.264825
6.37455E-03,9.43420E-03,4.92167E-01,1.56297E-02,1.29683E-01,8.11659E-02,1.49309E-03,1.12314E+00,1.246712
6.38972E-03,9.32188E-03,4.90492E-01,1.53566E-02,1.29733E-01,8.08661E-02,1.49592E-03,1.12686E+00,1.253263
6.51190E-03,9.26465E-03,4.84010E-01,1.50075E-02,1.29857E-01,8.12598E-02,1.51473E-03,1.12972E+00,1.252444
6.34975E-03,9.45636E-03,4.96556E-01,1.56957E-02,1.30098E-01,8.08555E-02,1.50545E-03,1.12703E+00,1.252474
6.33209E-03,9.34032E-03,4.98081E-01,1.56395E-02,1.30459E-01,8.07704E-02,1.50293E-03,1.13038E+00,1.260683
6.29538E-03,9.42274E-03,4.92037E-01,1.53957E-02,1.30052E-01,8.10623E-02,1.50376E-03,1.12795E+00,1.244829
6.42984E-03,9.37326E-03,4.91309E-01,1.53090E-02,1.30315E-01,8.11767E-02,1.50664E-03,1.12577E+00,1.252212
6.40681E-03,9.44553E-03,4.94112E-01,1.54636E-02,1.29072E-01,8.10208E-02,1.50927E-03,1.12770E+00,1.242185
6.38467E-03,9.39622E-03,4.88957E-01,1.53035E-02,1.29468E-01,8.11879E-02,1.50381E-03,1.12710E+00,1.242564
6.41443E-03,9.30220E-03,4.88717E-01,1.52228E-02,1.28292E-01,8.07980E-02,1.49876E-03,1.12770E+00,1.243199
6.39633E-03,9.51497E-03,4.95607E-01,1.55662E-02,1.31710E-01,8.12657E-02,1.50467E-03,1.12792E+00,1.256801
6.45098E-03,9.42800E-03,4.94913E-01,1.55780E-02,1.29870E-01,8.13422E-02,1.50077E-03,1.12649E+00,1.248673
6.45343E-03,9.35274E-03,4.94319E-01,1.54526E-02,1.31245E-01,8.09133E-02,1.51427E-03,1.13000E+00,1.266557
6.37015E-03,9.48255E-03,5.01746E-01,1.58616E-02,1.31066E-01,8.11307E-02,1.51556E-03,1.12980E+00,1.258288
6.48346E-03,9.26187E-03,4.86450E-01,1.49760E-02,1.28991E-01,8.11986E-02,1.51955E-03,1.13177E+00,1.245156
6.45095E-03,9.21661E-03,4.93007E-01,1.53788E-02,1.30159E-01,8.05596E-02,1.50857E-03,1.13329E+00,1.268542
6.37297E-03,9.43823E-03,4.95929E-01,1.54855E-02,1.30128E-01,8.07290E-02,1.50523E-03,1.12833E+00,1.253134
6.45966E-03,9.32877E-03,4.90303E-01,1.51507E-02,1.30075E-01,8.08106E-02,1.50022E-03,1.12805E+00,1.256124
6.38812E-03,9.32833E-03,4.92300E-01,1.53185E-02,1.30269E-01,8.14156E-02,1.51289E-03,1.12721E+00,1.249681
6.46619E-03,9.30522E-03,4.90313E-01,1.52157E-02,1.29170E-01,8.09293E-02,1.50611E-03,1.12562E+00,1.250169
6.39762E-03,9.37163E-03,4.91886E-01,1.54598E-02,1.29792E-01,8.06795E-02,1.50099E-03,1.12663E+00,1.255213
6.39130E-03,9.37303E-03,4.90499E-01,1.53615E-02,1.28751E-01,8.06388E-02,1.49386E-03,1.12268E+00,1.246016
6.41444E-03,9.44165E-03,4.94083E-01,1.54820E-02,1.29275E-01,8.10296E-02,1.50919E-03,1.12959E+00,1.244402
6.39926E-03,9.32071E-03,4.82883E-01,1.50736E-02,1.30137E-01,8.10082E-02,1.48436E-03,1.12087E+00,1.251027
6.40630E-03,9.52643E-03,4.98236E-01,1.56629E-02,1.30079E-01,8.11887E-02,1.51477E-03,1.12959E+00,1.24651
6.47229E-03,9.32915E-03,4.90603E-01,1.53856E-02,1.30804E-01,8.11589E-02,1.50549E-03,1.12514E+00,1.261218
6.48989E-03,9.26152E-03,4.86490E-01,1.50800E-02,1.30523E-01,8.13552E-02,1.51926E-03,1.13117E+00,1.256589
6.42731E-03,9.44181E-03,4.90770E-01,1.53779E-02,1.29052E-01,8.11074E-02,1.50095E-03,1.12569E+00,1.240843
6.45765E-03,9.30755E-03,4.86602E-01,1.51911E-02,1.30453E-01,8.12398E-02,1.49845E-03,1.12573E+00,1.255351
6.44813E-03,9.22911E-03,4.83539E-01,1.50935E-02,1.29534E-01,8.06654E-02,1.48867E-03,1.12543E+00,1.257669
6.36380E-03,9.44357E-03,4.99912E-01,1.56239E-02,1.31213E-01,8.12624E-02,1.52895E-03,1.13279E+00,1.256116
6.39547E-03,9.54392E-03,4.95792E-01,1.54309E-02,1.30055E-01,8.13656E-02,1.51193E-03,1.12820E+00,1.239636
6.49451E-03,9.30094E-03,4.93105E-01,1.53609E-02,1.31074E-01,8.07894E-02,1.50662E-03,1.12951E+00,1.269848
6.39464E-03,9.42369E-03,4.96056E-01,1.55278E-02,1.29522E-01,8.08652E-02,1.50255E-03,1.13055E+00,1.249036
6.43367E-03,9.38088E-03,4.89255E-01,1.53210E-02,1.29565E-01,8.08992E-02,1.50948E-03,1.12985E+00,1.24979
6.37561E-03,9.28551E-03,4.95907E-01,1.56192E-02,1.30278E-01,8.08665E-02,1.49963E-03,1.12891E+00,1.262373
6.32131E-03,9.43531E-03,4.98005E-01,1.58835E-02,1.30198E-01,8.07634E-02,1.48879E-03,1.12533E+00,1.256964
6.44035E-03,9.29885E-03,4.87973E-01,1.51678E-02,1.29224E-01,8.11400E-02,1.50027E-03,1.12259E+00,1.246652
6.44698E-03,9.42031E-03,4.94624E-01,1.54606E-02,1.30313E-01,8.13204E-02,1.51906E-03,1.12840E+00,1.250859
6.41157E-03,9.38836E-03,4.95892E-01,1.55145E-02,1.29610E-01,8.08976E-02,1.50216E-03,1.12852E+00,1.251616
6.37278E-03,9.43985E-03,4.92982E-01,1.54733E-02,1.30198E-01,8.08844E-02,1.49959E-03,1.12730E+00,1.251508
6.43454E-03,9.28308E-03,4.88734E-01,1.51842E-02,1.30871E-01,8.12192E-02,1.50778E-03,1.12656E+00,1.25897
6.41038E-03,9.35128E-03,4.95694E-01,1.55426E-02,1.30694E-01,8.11274E-02,1.51098E-03,1.12880E+00,1.259301
6.30229E-03,9.59005E-03,5.03456E-01,1.58947E-02,1.30246E-01,8.08636E-02,1.51033E-03,1.12705E+00,1.247735
6.33461E-03,9.37691E-03,4.96525E-01,1.55763E-02,1.29378E-01,8.11775E-02,1.50990E-03,1.12716E+00,1.244721
6.44797E-03,9.35795E-03,4.94299E-01,1.54447E-02,1.30348E-01,8.11340E-02,1.50999E-03,1.13041E+00,1.256407
6.34573E-03,9.55332E-03,5.00731E-01,1.56808E-02,1.30404E-01,8.11821E-02,1.51744E-03,1.12564E+00,1.24553
6.49919E-03,9.34518E-03,4.90898E-01,1.52666E-02,1.29862E-01,8.12207E-02,1.51782E-03,1.12890E+00,1.251895
6.47664E-03,9.44998E-03,4.94716E-01,1.56016E-02,1.30726E-01,8.13021E-02,1.51380E-03,1.12734E+00,1.255878
6.27230E-03,9.60541E-03,5.02067E-01,1.58832E-02,1.30317E-01,8.13637E-02,1.50592E-03,1.12640E+00,1.240064
