Sentence #,Word,Tag
,marginalized,BIAS
,by,GENERAL
,discourses,GENERAL
,that,GENERAL
,are,GENERAL
,shaped,GENERAL
,to,GENERAL
,respond,GENERAL
,to,GENERAL
,one,GENERAL
,identity,DEI
,or,GENERAL
,the,GENERAL
,other,GENERAL
,rather,GENERAL
,than,GENERAL
,both,GENERAL
,.,GENERAL
51,All,GENERAL
,of,GENERAL
,us,GENERAL
,live,GENERAL
,complex,GENERAL
,lives,GENERAL
,that,GENERAL
,require,GENERAL
,a,GENERAL
,great,GENERAL
,deal,GENERAL
,of,GENERAL
,juggling,GENERAL
,for,GENERAL
,survival,GENERAL
,Carty,GENERAL
,and,GENERAL
,Mohanty,GENERAL
,said,GENERAL
,in,GENERAL
,an,GENERAL
,email,GENERAL
,.,GENERAL
52,What,GENERAL
,that,GENERAL
,means,GENERAL
,is,GENERAL
,that,GENERAL
,we,GENERAL
,are,GENERAL
,actually,GENERAL
,living,GENERAL
,at,GENERAL
,the,GENERAL
,intersections,GENERAL
,of,GENERAL
,overlapping,GENERAL
,systems,GENERAL
,of,GENERAL
,privilege,BIAS
,and,GENERAL
,To,GENERAL
,take,GENERAL
,an,GENERAL
,example,GENERAL
,they,GENERAL
,explain,GENERAL
,think,GENERAL
,of,GENERAL
,an,GENERAL
,LGBT,GENERAL
,woman,DEI
,and,GENERAL
,a,GENERAL
,heterosexual,GENERAL
,white,GENERAL
,woman,DEI
,who,GENERAL
,are,GENERAL
,both,GENERAL
,working,GENERAL
,class,GENERAL
,.,GENERAL
53,They,GENERAL
,do,GENERAL
,not,GENERAL
,experience,GENERAL
,the,GENERAL
,same,GENERAL
,levels,GENERAL
,of,GENERAL
,discrimination,BIAS
,even,GENERAL
,when,GENERAL
,they,GENERAL
,are,GENERAL
,working,GENERAL
,within,GENERAL
,the,GENERAL
,same,GENERAL
,structures,GENERAL
,that,GENERAL
,may,GENERAL
,locate,GENERAL
,them,GENERAL
,as,GENERAL
,poor,GENERAL
,Carty,GENERAL
,and,GENERAL
,Mohanty,GENERAL
,explained,GENERAL
,because,GENERAL
,one,GENERAL
,can,GENERAL
,experience,GENERAL
,homophobia,GENERAL
,and,GENERAL
,racism,BIAS
,at,GENERAL
,the,GENERAL
,same,GENERAL
,time,GENERAL
,.,GENERAL
54,While,GENERAL
,the,GENERAL
,other,GENERAL
,may,GENERAL
,experience,GENERAL
,gender,DEI
,or,GENERAL
,class,GENERAL
,discrimination,BIAS
,her,GENERAL
,whiteness,GENERAL
,will,GENERAL
,always,GENERAL
,protect,GENERAL
,and,GENERAL
,insulate,GENERAL
,her,GENERAL
,from,GENERAL
,Failing,GENERAL
,to,GENERAL
,acknowledge,GENERAL
,this,GENERAL
,complexity,GENERAL
,scholars,GENERAL
,of,GENERAL
,intersectionality,GENERAL
,argue,GENERAL
,is,GENERAL
,failing,GENERAL
,to,GENERAL
,acknowledge,GENERAL
,reality,GENERAL
,.,GENERAL
55,Marie,GENERAL
,Anna,GENERAL
,Jaimes,GENERAL
,Guerrero,GENERAL
,poignantly,GENERAL
,highlights,GENERAL
,the,GENERAL
,importance,GENERAL
,of,GENERAL
,intersectionality,GENERAL
,or,GENERAL
,indigenisms,DEI
,for,GENERAL
,American,GENERAL
,Indigenous,DEI
,women,DEI
,in,GENERAL
,an,GENERAL
,essay,GENERAL
,in,GENERAL
,Mohanty,GENERAL
,s,GENERAL
,book,GENERAL
,Feminist,GENERAL
,Genealogies,GENERAL
,Colonial,GENERAL
,Legacies,GENERAL
,Democratic,GENERAL
,Futures,GENERAL
,.,GENERAL
56,Any,GENERAL
,feminism,DEI
,that,GENERAL
,does,GENERAL
,not,GENERAL
,address,GENERAL
,land,GENERAL
,rights,DEI
,sovereignty,GENERAL
,and,GENERAL
,the,GENERAL
,state,GENERAL
,s,GENERAL
,systemic,GENERAL
,erasure,GENERAL
,of,GENERAL
,the,GENERAL
,cultural,GENERAL
,practices,GENERAL
,of,GENERAL
,native,GENERAL
,peoples,GENERAL
,states,GENERAL
,Guerrero,GENERAL
,is,GENERAL
,limited,GENERAL
,in,GENERAL
,vision,GENERAL
,and,GENERAL
,exclusionary,GENERAL
,in,GENERAL
,The,GENERAL
,FFW,GENERAL
,video,GENERAL
,archive,GENERAL
,and,GENERAL
,its,GENERAL
,companion,GENERAL
,book,GENERAL
,Feminist,GENERAL
,Freedom,GENERAL
,Warriors,GENERAL
,Genealogies,GENERAL
,Justice,DEI
,Politics,GENERAL
,and,GENERAL
,Hope,DEI
,chronicle,GENERAL
,the,GENERAL
,decades,GENERAL
,long,GENERAL
,for,GENERAL
,a,GENERAL
,more,GENERAL
,expansive,GENERAL
,and,GENERAL
,inclusive,DEI
,feminism,DEI
,and,GENERAL
,that,GENERAL
,includes,GENERAL
,women,DEI
,s,GENERAL
,history,GENERAL
,.,GENERAL
57,Genealogies,GENERAL
,are,GENERAL
,important,GENERAL
,say,GENERAL
,the,GENERAL
,FFW,GENERAL
,founders,GENERAL
,because,GENERAL
,we,GENERAL
,are,GENERAL
,made,GENERAL
,by,GENERAL
,our,GENERAL
,histories,GENERAL
,and,GENERAL
,But,GENERAL
,they,GENERAL
,re,GENERAL
,also,GENERAL
,they,GENERAL
,say,GENERAL
,motivated,GENERAL
,by,GENERAL
,providing,GENERAL
,a,GENERAL
,service,GENERAL
,for,GENERAL
,those,GENERAL
,feminists,GENERAL
,of,GENERAL
,the,GENERAL
,future,GENERAL
,.,GENERAL
58,The,GENERAL
,core,GENERAL
,of,GENERAL
,intersectionality,GENERAL
,then,GENERAL
,they,GENERAL
,say,GENERAL
,is,GENERAL
,coming,GENERAL
,to,GENERAL
,appreciate,GENERAL
,that,GENERAL
,all,GENERAL
,women,DEI
,do,GENERAL
,not,GENERAL
,share,GENERAL
,the,GENERAL
,same,GENERAL
,levels,GENERAL
,of,GENERAL
,discrimination,BIAS
,just,GENERAL
,because,GENERAL
,they,GENERAL
,are,GENERAL
,FWW,GENERAL
,is,GENERAL
,their,GENERAL
,deep,GENERAL
,commitment,GENERAL
,to,GENERAL
,gender,DEI
,justice,DEI
,in,GENERAL
,all,GENERAL
,of,GENERAL
,its,GENERAL
,intersectional,GENERAL
,Inclusive,DEI
,pedagogy,GENERAL
,at,GENERAL
,its,GENERAL
,core,GENERAL
,is,GENERAL
,a,GENERAL
,approach,GENERAL
,to,GENERAL
,teaching,GENERAL
,that,GENERAL
,faculty,GENERAL
,create,GENERAL
,an,GENERAL
,inviting,GENERAL
,and,GENERAL
,engaging,GENERAL
,learning,GENERAL
,environment,GENERAL
,to,GENERAL
,all,GENERAL
,the,GENERAL
,students,GENERAL
,with,GENERAL
,varied,GENERAL
,backgrounds,GENERAL
,learning,GENERAL
,styles,GENERAL
,and,GENERAL
,physical,GENERAL
,and,GENERAL
,cognitive,GENERAL
,abilities,GENERAL
,in,GENERAL
,the,GENERAL
,classroom,GENERAL
,.,GENERAL
59,Drawing,GENERAL
,from,GENERAL
,a,GENERAL
,large,GENERAL
,body,GENERAL
,of,GENERAL
,the,GENERAL
,scholarship,GENERAL
,of,GENERAL
,teaching,GENERAL
,and,GENERAL
,learning,GENERAL
,it,GENERAL
,is,GENERAL
,clear,GENERAL
,that,GENERAL
,inclusive,DEI
,pedagogy,GENERAL
,improves,GENERAL
,learning,GENERAL
,outcomes,GENERAL
,when,GENERAL
,faculty,GENERAL
,attend,GENERAL
,to,GENERAL
,student,GENERAL
,differences,GENERAL
,and,GENERAL
,take,GENERAL
,deliberate,GENERAL
,steps,GENERAL
,to,GENERAL
,ensure,GENERAL
,that,GENERAL
,all,GENERAL
,students,GENERAL
,feel,GENERAL
,welcomed,DEI
,and,GENERAL
,supported,DEI
,in,GENERAL
,the,GENERAL
,classroom,GENERAL
,Florian,GENERAL
,Spratt,GENERAL
,Florian,GENERAL
,Creating,GENERAL
,an,GENERAL
,Inclusive,DEI
,Classroom,GENERAL
,Through,GENERAL
,professional,GENERAL
,development,GENERAL
,programs,GENERAL
,consultations,GENERAL
,and,GENERAL
,resources,GENERAL
,CELT,GENERAL
,supports,DEI
,creating,GENERAL
,learning,GENERAL
,environments,GENERAL
,where,GENERAL
,the,GENERAL
,social,GENERAL
,identities,DEI
,and,GENERAL
,diverse,DEI
,backgrounds,GENERAL
,of,GENERAL
,all,GENERAL
,students,GENERAL
,may,GENERAL
,thrive,DEI
,.,GENERAL
60,Principles,GENERAL
,of,GENERAL
,Inclusive,DEI
,Pedagogy,GENERAL
,Being,GENERAL
,Flexible,GENERAL
,open,GENERAL
,to,GENERAL
,change,GENERAL
,and,GENERAL
,versatile,GENERAL
,Being,GENERAL
,Equitable,DEI
,ensuring,GENERAL
,consistency,GENERAL
,and,GENERAL
,accessibility,GENERAL
,for,GENERAL
,all,GENERAL
,Working,GENERAL
,Collaboratively,GENERAL
,involving,GENERAL
,students,GENERAL
,and,GENERAL
,stakeholders,GENERAL
,Supporting,DEI
,Personalization,GENERAL
,recognizing,GENERAL
,that,GENERAL
,successful,GENERAL
,learning,GENERAL
,and,GENERAL
,teaching,GENERAL
,is,GENERAL
,governed,GENERAL
,by,GENERAL
,personal,GENERAL
,difference,GENERAL
,Embracing,GENERAL
,Diversity,DEI
,creating,GENERAL
,opportunities,GENERAL
,to,GENERAL
,develop,GENERAL
,awareness,DEI
,of,GENERAL
,diversity,DEI
,and,GENERAL
,global,GENERAL
,issues,GENERAL
,Effective,GENERAL
,Practices,GENERAL
,in,GENERAL
,Inclusive,DEI
,Pedagogy,GENERAL
,Inclusive,DEI
,teaching,GENERAL
,is,GENERAL
,relevant,GENERAL
,to,GENERAL
,all,GENERAL
,disciplines,GENERAL
,regardless,GENERAL
,of,GENERAL
,subject,GENERAL
,matter,GENERAL
,and,GENERAL
,describes,GENERAL
,a,GENERAL
,foundational,GENERAL
,intention,GENERAL
,that,GENERAL
,can,GENERAL
,take,GENERAL
,the,GENERAL
,form,GENERAL
,of,GENERAL
,many,GENERAL
,different,GENERAL
,techniques,GENERAL
,and,GENERAL
,pedagogical,GENERAL
,approaches,GENERAL
,.,GENERAL
61,Effective,GENERAL
,strategies,GENERAL
,include,GENERAL
,Apply,GENERAL
,Universal,GENERAL
,Design,GENERAL
,The,GENERAL
,principles,GENERAL
,of,GENERAL
,universal,GENERAL
,design,GENERAL
,are,GENERAL
,intended,GENERAL
,to,GENERAL
,make,GENERAL
,course,GENERAL
,materials,GENERAL
,and,GENERAL
,learning,GENERAL
,experiences,GENERAL
,accessible,GENERAL
,and,GENERAL
,welcoming,DEI
,to,GENERAL
,all,GENERAL
,learners,GENERAL
,.,GENERAL
62,They,GENERAL
,guide,GENERAL
,instructors,GENERAL
,to,GENERAL
,vary,GENERAL
,their,GENERAL
,teaching,GENERAL
,strategies,GENERAL
,to,GENERAL
,meet,GENERAL
,diverse,DEI
,learning,GENERAL
,needs,GENERAL
,and,GENERAL
,perspectives,GENERAL
,allow,GENERAL
,students,GENERAL
,various,GENERAL
,ways,GENERAL
,to,GENERAL
,demonstrate,GENERAL
,their,GENERAL
,learning,GENERAL
,and,GENERAL
,encourage,GENERAL
,the,GENERAL
,development,GENERAL
,of,GENERAL
,a,GENERAL
,supportive,DEI
,class,GENERAL
,community,GENERAL
,among,GENERAL
,other,GENERAL
,recommendations,GENERAL
,.,GENERAL
63,Learn,GENERAL
,more,GENERAL
,from,GENERAL
,CELT,GENERAL
,s,GENERAL
,Universal,GENERAL
,Design,GENERAL
,for,GENERAL
,Learning,GENERAL
,Overview,GENERAL
,page,GENERAL
,.,GENERAL
64,Diversify,GENERAL
,Course,GENERAL
,Materials,GENERAL
,Incorporate,GENERAL
,diverse,DEI
,perspectives,GENERAL
,by,GENERAL
,including,GENERAL
,readings,GENERAL
,from,GENERAL
,authors,GENERAL
,of,GENERAL
,many,GENERAL
,different,GENERAL
,identities,DEI
,and,GENERAL
,backgrounds,GENERAL
,representing,GENERAL
,a,GENERAL
,variety,GENERAL
,of,GENERAL
,experiences,GENERAL
,in,GENERAL
,examples,GENERAL
,and,GENERAL
,case,GENERAL
,studies,GENERAL
,and,GENERAL
,reflecting,GENERAL
,a,GENERAL
,diversity,DEI
,of,GENERAL
,individuals,GENERAL
,in,GENERAL
,course,GENERAL
,imagery,GENERAL
,and,GENERAL
,multimedia,GENERAL
,content,GENERAL
,.,GENERAL
65,Cultivate,GENERAL
,an,GENERAL
,Inclusive,DEI
,Climate,GENERAL
,Set,GENERAL
,the,GENERAL
,tone,GENERAL
,for,GENERAL
,respectful,GENERAL
,and,GENERAL
,supportive,DEI
,class,GENERAL
,interactions,GENERAL
,by,GENERAL
,setting,GENERAL
,explicit,GENERAL
,expectations,GENERAL
,for,GENERAL
,discussions,GENERAL
,and,GENERAL
,class,GENERAL
,discourse,GENERAL
,and,GENERAL
,addressing,GENERAL
,incidents,GENERAL
,of,GENERAL
,incivility,GENERAL
,and,GENERAL
,bias,BIAS
,directly,GENERAL
,.,GENERAL
66,To,GENERAL
,begin,GENERAL
,review,GENERAL
,CELT,GENERAL
,s,GENERAL
,Ideas,GENERAL
,to,GENERAL
,Create,GENERAL
,a,GENERAL
,Welcoming,DEI
,Engaging,GENERAL
,and,GENERAL
,Inclusive,DEI
,Classroom,GENERAL
,page,GENERAL
,or,GENERAL
,download,GENERAL
,CELT,GENERAL
,s,GENERAL
,Explore,GENERAL
,ways,GENERAL
,to,GENERAL
,create,GENERAL
,a,GENERAL
,welcoming,DEI
,learning,GENERAL
,environment,GENERAL
,PDF,GENERAL
,Communicate,GENERAL
,Sources,GENERAL
,of,GENERAL
,Support,DEI
,Add,GENERAL
,an,GENERAL
,inclusion,DEI
,statement,GENERAL
,and,GENERAL
,information,GENERAL
,about,GENERAL
,available,GENERAL
,student,GENERAL
,resources,GENERAL
,to,GENERAL
,your,GENERAL
,syllabus,GENERAL
,and,GENERAL
,talk,GENERAL
,about,GENERAL
,them,GENERAL
,in,GENERAL
,class,GENERAL
,.,GENERAL
67,Keep,GENERAL
,in,GENERAL
,mind,GENERAL
,that,GENERAL
,all,GENERAL
,students,GENERAL
,will,GENERAL
,not,GENERAL
,be,GENERAL
,equally,DEI
,aware,DEI
,equally,DEI
,comfortable,GENERAL
,seeking,GENERAL
,and,GENERAL
,support,DEI
,and,GENERAL
,resources,GENERAL
,.,GENERAL
68,Providing,GENERAL
,this,GENERAL
,information,GENERAL
,by,GENERAL
,default,GENERAL
,rather,GENERAL
,than,GENERAL
,by,GENERAL
,request,GENERAL
,can,GENERAL
,help,GENERAL
,make,GENERAL
,these,GENERAL
,supports,DEI
,accessible,GENERAL
,to,GENERAL
,all,GENERAL
,students,GENERAL
,.,GENERAL
69,Learn,GENERAL
,more,GENERAL
,from,GENERAL
,CELT,GENERAL
,s,GENERAL
,How,GENERAL
,to,GENERAL
,Create,GENERAL
,an,GENERAL
,Effective,GENERAL
,Syllabus,GENERAL
,page,GENERAL
,.,GENERAL
70,Be,GENERAL
,Mindful,GENERAL
,of,GENERAL
,Language,GENERAL
,Model,GENERAL
,inclusive,DEI
,language,GENERAL
,by,GENERAL
,asking,GENERAL
,students,GENERAL
,about,GENERAL
,their,GENERAL
,personal,GENERAL
,pronouns,GENERAL
,using,GENERAL
,generic,GENERAL
,language,GENERAL
,.,GENERAL
71,everyone,GENERAL
,and,GENERAL
,winter,GENERAL
,break,GENERAL
,rather,GENERAL
,than,GENERAL
,you,GENERAL
,guys,GENERAL
,and,GENERAL
,Christmas,GENERAL
,break,GENERAL
,and,GENERAL
,acknowledging,GENERAL
,different,GENERAL
,lived,GENERAL
,experiences,GENERAL
,.,GENERAL
72,Avoid,GENERAL
,generalizing,GENERAL
,your,GENERAL
,own,GENERAL
,experience,GENERAL
,.,GENERAL
73,living,GENERAL
,conditions,GENERAL
,ability,GENERAL
,to,GENERAL
,travel,GENERAL
,nuclear,GENERAL
,family,GENERAL
,composition,GENERAL
,or,GENERAL
,assuming,GENERAL
,that,GENERAL
,all,GENERAL
,students,GENERAL
,have,GENERAL
,had,GENERAL
,the,GENERAL
,same,GENERAL
,experiences,GENERAL
,as,GENERAL
,one,GENERAL
,another,GENERAL
,.,GENERAL
74,Build,GENERAL
,Rapport,GENERAL
,Take,GENERAL
,steps,GENERAL
,to,GENERAL
,get,GENERAL
,to,GENERAL
,know,GENERAL
,your,GENERAL
,students,GENERAL
,and,GENERAL
,facilitate,GENERAL
,opportunities,GENERAL
,for,GENERAL
,them,GENERAL
,to,GENERAL
,get,GENERAL
,to,GENERAL
,know,GENERAL
,one,GENERAL
,another,GENERAL
,.,GENERAL
75,These,GENERAL
,suggestions,GENERAL
,for,GENERAL
,the,GENERAL
,first,GENERAL
,day,GENERAL
,of,GENERAL
,class,GENERAL
,can,GENERAL
,help,GENERAL
,build,GENERAL
,rapport,GENERAL
,read,GENERAL
,through,GENERAL
,CELT,GENERAL
,s,GENERAL
,Ideas,GENERAL
,for,GENERAL
,a,GENERAL
,Great,GENERAL
,First,GENERAL
,Day,GENERAL
,of,GENERAL
,Class,GENERAL
,page,GENERAL
,.,GENERAL
76,Examine,GENERAL
,Your,GENERAL
,Own,GENERAL
,Implicit,BIAS
,Bias,BIAS
,Consider,GENERAL
,how,GENERAL
,your,GENERAL
,own,GENERAL
,assumptions,GENERAL
,may,GENERAL
,influence,GENERAL
,your,GENERAL
,interactions,GENERAL
,with,GENERAL
,students,GENERAL
,course,GENERAL
,materials,GENERAL
,and,GENERAL
,your,GENERAL
,discipline,GENERAL
,.,GENERAL
77,Reflect,GENERAL
,on,GENERAL
,your,GENERAL
,potential,GENERAL
,biases,BIAS
,by,GENERAL
,reviewing,GENERAL
,these,GENERAL
,examples,GENERAL
,from,GENERAL
,Yale,GENERAL
,University,GENERAL
,inviting,GENERAL
,feedback,GENERAL
,from,GENERAL
,students,GENERAL
,and,GENERAL
,outside,GENERAL
,observers,GENERAL
,or,GENERAL
,taking,GENERAL
,an,GENERAL
,online,GENERAL
,.,GENERAL
78,To,GENERAL
,dig,GENERAL
,deeper,GENERAL
,into,GENERAL
,this,GENERAL
,topic,GENERAL
,borrow,GENERAL
,the,GENERAL
,book,GENERAL
,Blindspot,GENERAL
,Hidden,GENERAL
,Biases,BIAS
,of,GENERAL
,Good,GENERAL
,People,GENERAL
,from,GENERAL
,the,GENERAL
,DCAL,GENERAL
,Lending,GENERAL
,Library,GENERAL
,in,GENERAL
,Baker,GENERAL
,.,GENERAL
79,Foster,GENERAL
,a,GENERAL
,Growth,GENERAL
,Mindset,GENERAL
,Provide,GENERAL
,opportunities,GENERAL
,for,GENERAL
,students,GENERAL
,to,GENERAL
,make,GENERAL
,mistakes,GENERAL
,and,GENERAL
,fail,GENERAL
,in,GENERAL
,a,GENERAL
,safe,DEI
,environment,GENERAL
,where,GENERAL
,they,GENERAL
,can,GENERAL
,try,GENERAL
,again,GENERAL
,and,GENERAL
,apply,GENERAL
,what,GENERAL
,they,GENERAL
,have,GENERAL
,learned,GENERAL
,in,GENERAL
,the,GENERAL
,process,GENERAL
,.,GENERAL
80,Convey,GENERAL
,the,GENERAL
,idea,GENERAL
,that,GENERAL
,faltering,GENERAL
,can,GENERAL
,provide,GENERAL
,opportunities,GENERAL
,to,GENERAL
,grow,GENERAL
,and,GENERAL
,is,GENERAL
,not,GENERAL
,a,GENERAL
,reflection,GENERAL
,of,GENERAL
,fixed,GENERAL
,natural,GENERAL
,abilities,GENERAL
,or,GENERAL
,lack,GENERAL
,thereof,GENERAL
,.,GENERAL
81,Be,GENERAL
,sensitive,GENERAL
,to,GENERAL
,provoking,GENERAL
,stereotype,BIAS
,threat,GENERAL
,a,GENERAL
,phenomenon,GENERAL
,in,GENERAL
,which,GENERAL
,students,GENERAL
,awareness,DEI
,of,GENERAL
,negative,GENERAL
,stereotypes,BIAS
,linking,GENERAL
,identity,DEI
,and,GENERAL
,ability,GENERAL
,can,GENERAL
,lead,GENERAL
,to,GENERAL
,depressed,GENERAL
,academic,GENERAL
,performance,GENERAL
,University,GENERAL
,of,GENERAL
,Michigan,GENERAL
,s,GENERAL
,Strategies,GENERAL
,for,GENERAL
,Inclusive,DEI
,Teaching,GENERAL
,Department,GENERAL
,of,GENERAL
,Nuclear,GENERAL
,Engineering,GENERAL
,and,GENERAL
,Radiological,GENERAL
,Sciences,GENERAL
,NERS,GENERAL
,diversity,DEI
,programs,GENERAL
,have,GENERAL
,been,GENERAL
,given,GENERAL
,Diversity,DEI
,Equity,DEI
,and,GENERAL
,Inclusion,DEI
,Faculty,GENERAL
,Grants,GENERAL
,from,GENERAL
,the,GENERAL
,College,GENERAL
,of,GENERAL
,Engineering,GENERAL
,.,GENERAL
82,The,GENERAL
,programs,GENERAL
,Recruiting,GENERAL
,Trips,GENERAL
,to,GENERAL
,Minority,DEI
,Serving,GENERAL
,Institutions,GENERAL
,MSIs,GENERAL
,and,GENERAL
,Women,DEI
,s,GENERAL
,Colleges,GENERAL
,and,GENERAL
,Supporting,DEI
,a,GENERAL
,Diverse,DEI
,Student,GENERAL
,Population,GENERAL
,in,GENERAL
,NERS,GENERAL
,will,GENERAL
,help,GENERAL
,the,GENERAL
,department,GENERAL
,recruit,GENERAL
,and,GENERAL
,support,DEI
,a,GENERAL
,more,GENERAL
,diverse,DEI
,student,GENERAL
,body,GENERAL
,.,GENERAL
83,Recruiting,GENERAL
,Trips,GENERAL
,to,GENERAL
,Minority,DEI
,Serving,GENERAL
,Institutions,GENERAL
,MSIs,GENERAL
,and,GENERAL
,Women,DEI
,s,GENERAL
,Colleges,GENERAL
,The,GENERAL
,team,GENERAL
,members,GENERAL
,supporting,DEI
,this,GENERAL
,program,GENERAL
,Ryan,GENERAL
,McBride,GENERAL
,Carolyn,GENERAL
,Kuranz,GENERAL
,and,GENERAL
,John,GENERAL
,Foster,GENERAL
,will,GENERAL
,travel,GENERAL
,to,GENERAL
,MSIs,GENERAL
,and,GENERAL
,women,DEI
,s,GENERAL
,colleges,GENERAL
,to,GENERAL
,hold,GENERAL
,information,GENERAL
,sessions,GENERAL
,for,GENERAL
,students,GENERAL
,about,GENERAL
,the,GENERAL
,exciting,GENERAL
,research,GENERAL
,being,GENERAL
,done,GENERAL
,in,GENERAL
,the,GENERAL
,field,GENERAL
,today,GENERAL
,.,GENERAL
84,According,GENERAL
,to,GENERAL
,the,GENERAL
,McBride,GENERAL
,We,GENERAL
,want,GENERAL
,students,GENERAL
,to,GENERAL
,understand,GENERAL
,that,GENERAL
,NERS,GENERAL
,is,GENERAL
,about,GENERAL
,many,GENERAL
,new,GENERAL
,and,GENERAL
,exciting,GENERAL
,technologies,GENERAL
,not,GENERAL
,Chernobyl,GENERAL
,or,GENERAL
,the,GENERAL
,fish,GENERAL
,on,GENERAL
,the,GENERAL
,The,GENERAL
,team,GENERAL
,acknowledges,GENERAL
,that,GENERAL
,the,GENERAL
,field,GENERAL
,of,GENERAL
,nuclear,GENERAL
,engineering,GENERAL
,and,GENERAL
,radiological,GENERAL
,sciences,GENERAL
,is,GENERAL
,neither,GENERAL
,diverse,DEI
,at,GENERAL
,nor,GENERAL
,across,GENERAL
,the,GENERAL
,with,GENERAL
,regards,GENERAL
,to,GENERAL
,race,DEI
,or,GENERAL
,gender,DEI
,.,GENERAL
85,The,GENERAL
,first,GENERAL
,goal,GENERAL
,of,GENERAL
,the,GENERAL
,proposal,GENERAL
,is,GENERAL
,to,GENERAL
,increase,GENERAL
,the,GENERAL
,diversity,DEI
,of,GENERAL
,the,GENERAL
,applicant,GENERAL
,pool,GENERAL
,to,GENERAL
,NERS,GENERAL
,graduate,GENERAL
,programs,GENERAL
,which,GENERAL
,the,GENERAL
,group,GENERAL
,hopes,DEI
,will,GENERAL
,help,GENERAL
,achieve,GENERAL
,their,GENERAL
,ultimate,GENERAL
,goal,GENERAL
,of,GENERAL
,increasing,GENERAL
,the,GENERAL
,diversity,DEI
,of,GENERAL
,researchers,GENERAL
,and,GENERAL
,practitioners,GENERAL
,throughout,GENERAL
,the,GENERAL
,field,GENERAL
,.,GENERAL
86,Students,GENERAL
,who,GENERAL
,attend,GENERAL
,the,GENERAL
,sessions,GENERAL
,will,GENERAL
,learn,GENERAL
,about,GENERAL
,NERS,GENERAL
,research,GENERAL
,on,GENERAL
,Advanced,GENERAL
,power,BIAS
,sources,GENERAL
,for,GENERAL
,energy,GENERAL
,environment,GENERAL
,and,GENERAL
,sustainability,GENERAL
,here,GENERAL
,on,GENERAL
,Earth,GENERAL
,as,GENERAL
,well,GENERAL
,as,GENERAL
,for,GENERAL
,compact,GENERAL
,power,BIAS
,sources,GENERAL
,for,GENERAL
,space,GENERAL
,exploration,GENERAL
,Advanced,GENERAL
,materials,GENERAL
,that,GENERAL
,can,GENERAL
,stand,GENERAL
,up,GENERAL
,to,GENERAL
,the,GENERAL
,intense,GENERAL
,radiation,GENERAL
,environments,GENERAL
,found,GENERAL
,in,GENERAL
,space,GENERAL
,and,GENERAL
,in,GENERAL
,power,BIAS
,stations,GENERAL
,Advanced,GENERAL
,detectors,GENERAL
,and,GENERAL
,imaging,GENERAL
,for,GENERAL
,understanding,GENERAL
,the,GENERAL
,radiation,GENERAL
,environments,GENERAL
,found,GENERAL
,in,GENERAL
,space,GENERAL
,and,GENERAL
,on,GENERAL
,Earth,GENERAL
,with,GENERAL
,many,GENERAL
,important,GENERAL
,national,GENERAL
,security,GENERAL
,applications,GENERAL
,like,GENERAL
,ensuring,GENERAL
,nonproliferation,GENERAL
,of,GENERAL
,nuclear,GENERAL
,weapons,GENERAL
,Plasmas,GENERAL
,for,GENERAL
,computer,GENERAL
,development,GENERAL
,understanding,GENERAL
,stars,GENERAL
,supernovas,GENERAL
,astrophysical,GENERAL
,jets,GENERAL
,nuclear,GENERAL
,fusion,GENERAL
,powerful,BIAS
,lasers,GENERAL
,powerful,BIAS
,electromagnetics,GENERAL
,and,GENERAL
,space,GENERAL
,propulsion,GENERAL
,If,GENERAL
,public,GENERAL
,health,GENERAL
,circumstances,GENERAL
,permit,GENERAL
,the,GENERAL
,team,GENERAL
,hopes,DEI
,to,GENERAL
,visit,GENERAL
,Florida,GENERAL
,Agricultural,GENERAL
,and,GENERAL
,Mechanical,GENERAL
,University,GENERAL
,FAMU,GENERAL
,Delaware,GENERAL
,State,GENERAL
,University,GENERAL
,University,GENERAL
,of,GENERAL
,New,GENERAL
,Mexico,GENERAL
,and,GENERAL
,Bryn,GENERAL
,Mawr,GENERAL
,College,GENERAL
,.,GENERAL
87,McBride,GENERAL
,Kuranz,GENERAL
,and,GENERAL
,Foster,GENERAL
,hope,DEI
,to,GENERAL
,make,GENERAL
,two,GENERAL
,trips,GENERAL
,each,GENERAL
,and,GENERAL
